It's a very good choice on a small budget. I tell You Why...Screen -IPS Screen with HD+ (720*1440) Display , It looks very NiceEasy to read in Day Light.Note - Mobile screen has round shape (but screen shot has corners , IDK how)Battery -I have submitted screen shots about battery uses (It is without sim card)It took 19 hours, from 100 percent to 81 percent (with screen on 33 minutes and with no sim card)So in my opinion battery is decent enough for a day useCamera -I have submitted the photo sample . You can check in ti photos . these photos are taken in day lightcamera is good for day light shooting.SoundSound quality is good, in Speaker as well as in earphone (Earphone is not provided with handset)Phone speaker is loud enough to fill a roomOS and UIComes with android version 8.1 UI is Great , Easy to understand.It comes with some unnecessary pre-loaded apps which can be deleted (but not the MI apps)Network CallingI have used it in whatsapp calling only and the voice clarity was good, no issue.I will update my review after 1-2 weeks of use .Recommended ?Yes, Best smart phone according to the budget.	5
Got this few days ago & to say flash sales here at amazon are far better than anywhere else. Atleast you have a chance at getting the thing.Inside box:1. Device2. Usb cable3. Charger4. Sim ejector tool5. Few guidesAbout device, as trend goes, MI phones are value for money always. This ones no exception.1. Screen 9/102. Camera 8/103. Battery 9/104. Performance 7/105. Build 8/10Overall 8.2/10********************Pros1. Refreshing looks with round corners2. Good build quality3. AI gimmick (havent tested it much)4. Full screen gestures, yes in pros as i love them in my Redmi note 5 pro & haing them in low end segment is nice5. No hybrid slot, three separate slots, so 2 sim and extra memory at same time6. Dual 4g standby (enable it in settings->sim cards & mobile net)7. Promised upgrade to MIUI 10 & also a major upgrade of Android8. Plethora of sensors (except IR in specific)9.Cons:1. Performance may be a issue if you are coming from 5A. Having both devices right now, can say, this one is a bit on lower side compared to 5A as far as performance is considered.2. No IR blaster in 6A,  i do use it a lot. Its one the key features for me3. Helio vs qualcomm, & it will really matter in this device4. Camera quality, a bit downgraded compared to 5A5. Too many preloaded apps, though you can get rid of max off them (see below)*****************To uninstall preloaded apps & reduce load on device1. Some can directly be uninstalled from settings->installed apps->select app2. Others, which dont have uninstall option, can be uninstalled via adb-Developer mode on (settings->about->tap on miui version 7 times-USB debugging on (settings->additional settings->developer mode-> usb debugging)-On pc, install adb drivers, (or install MI PC Suite)-connect device-command line->adb devices-pm uninstall -k --user 0 com.xyz.abc (where com.xyz.abc is package name)To list all the packages installed "pm list packages". To get into details, use google or search in xda forumsP.S. Proceed with caution as uninstalling any critical package, may produce error & you will be forced to reset the deviceI was able to uninstall around 30+ apks or packages, including duo, gmail, photos, facebook system services app, google plus, play movies, tts, music, print service, spooler, bug report system, email, google quick search box, payment, gallery, talkback, hybrid, emag, live wallpaper, facemoji, weather provider, personal assistant, mipay, mipicks etc etc.After this, phone was a smooth wrt performance as this will clear some storage and ram usage, by reducing background services.****************Dont understand why, Xiaomi took this decision and downgrade a device, with same price bracket, only a screen & camera upgrade is there. They could have kept same qualcomm processor.FINAL VERDICT:If you already have 5A, then 5A to 6A wont be an upgrade though.5A also available at the moment, so you can get 5A instead of this, if you are not so obsessed with round corners of screen and fresh looks. As its a 1 point downgrade as compared to 5A wrt performance & camera.But, if you really want to have a new device & go with current day trend of screen & camera, AI, looks, & can live without IR, its not a bad deal either. It depends on your usage scenario. Refresing device it is.Just some tweaks here and there & it will be good to go.BUT be open to other options available out there, shell out few bucks to avoid cons.	4
Redmi 6A has lag problems. This phone is hanging and lags while using YouTube and browser.Redmi 5A is far better than Redmi 6A. I am regretting on my decision for buying this phone. Not satisfied.	3
Nice phone..	5
Processor is so bad.and not working properly.so please note this point.otherwise redmi 5a processor is so good	1
Don't buy this product. It is not recognizing the second Sim. Its a different and a saperate slot for 2nd sim unlike the other phones  and the phone is not recognizing the 2nd slot. It's better if both the SIM cards are placed in single slot.  Battery backup is very low, you will need to charge twice daily.	1
Too slow go for reminder 5a it's far better than 6a hanging issue	1
Awesome entry level smartphone. Face unlock works a bit slow. But okay. The processor is less power consuming. Full screen display works like charm. A five star for 1.5 day delivery by Amazon. Redmi has lot improved in the music quality section. Pretty decent overall performance. Good choice. Go for it in 6k budget before price rise again.	5
The cameras both front and rear are a huge disappointment as compared to redmi 4 and redmi 5a. I fail to understand how they could deteriorate it from previous phones. Portrait mode doesn't work properly either. I don't expect the camera of S8 or iPhone in 6000 but other phones in the same price range certainly have better to offer. Other features work well but I was really let down with the camera this time.	3
It's such an amazing budget phone. MI rocks.The display is so good.Sound is awesome.Camera works decent.It has face recognition which works well.Its design is amazing and the weight is so light. There was no lag in the phone.It works perfectly well for normal applications. Video quality is amazing.4g works well.5.45inch screen is big enough it's cool.I'm sure there are still lots of features in this 6k phone!Grab it before the introductory offer is gone, else you will end up paying 7k for same phone.	5
you install and run 2-3 apps together with a small 2gb of ram it can't handle on that ram and the phone literally hangs. Go for Redmi 5a instead. Also the processor is not that much good as compared to Qualcomm. Overall it is not that much good product from redmi	2
I purchased this for my mother who is a first time user of smart phone. MIUI is comfortable. A good budget phone by Xiaomi. It has a good battery life almost 3 days life. Pictures quality is also good at this budget price. A little disappointing Sound quality side since speakers are kept on back side of the phone.	5
I got this set on Sunday Amazon delivery is no doubt awesome phone battery do not looks 3000Mah it discharged in a day without much usage back cam is not great but front cam is good I hate Mi Ui apps it's annoying n full of ads	2
The worst thing on all mi phone is the gyroscopic sensor doesn't work,and personally after 3wk uses of mi6A , battery drain so quickly,face unlock never work properly even you can unlock the phone faster in pattern,better to invest more and go other good brand.	3
Very nice phone.... specially screen is awesome...camera is okay...sound quality is great... Overall for this prise this phone is better option.One thing Mi forgot for this phone is "IR blast"...that is missing.	5
I purchased this mobile on lightning deal. After using few days and updating that Battery life is very worst. Charge is staying for only 4-5 hrs after fully charged even if it is ideal. still i am using only one SIM. if I use dual then not able to imagine the battery life. I guess, Amazon have cheated by offering this kind of deal.	3
Phone is very slow & hanging also. Failed in mi model. Pls don't buy it. Go to another model.	1
Wow Yaar it's looking so good and performance is awesome..Over all good	5
You will Get Dual 4G You Are Looking For. Decent Camera Don't expect Much From A 6k Device.less heat Compared To Previous 5A.You Will Only Feel For The Internal memory.	4
Hi I AM TANVEER AND I AM TELL YOU MI REDMI 6A MOBILE FEATURES AND OTHER CONTAIN  THIS IS VERY USEFUL SMARTPHONE IN LOVEST PRICE . VERY GOOD QUALITY OF SOUND CAMERA SCREEN SPEAKER AS WELL AS 5A .THIS IS NEW SERIES OF MI REDMI  MI 6A.SCREEN QUALITY ETC  THANK YOU FOR YOU READ MY REWIEW	5
Phone specs looks good. But not up the mark. Sound quality is very poor. Redmi 4a was far better. Camera portrait mode works good thanks to The helio processor.	4
ProsEverything......Looking at the price point.ConsNothingIf you want a budget phone with a decent camera, this one is for you......If you are an avid gamer , sorry, not for you bro.....Has killer look and again it is smoooooth.	5
I bought it on 19Sep. All is good except an issue that even my Lift to wake is off, it is gettimg on whenever I pock my phone. This creates lot of issues when I kept my mobile at pocket or when I am in call. Screen automatically gets switched on and mute/end call gets pressed. Amy big fixes?!	2
Nice phone to have , handy and a budget smartphone. Good looking phone with nice features.	5
